ex-idx ,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
83:3,NA,NA,wow-controlled_t5,"the origins of the taco are not precisely known, and etymologies for the culinary usage of the word are generally theoretical.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
926:4,NA,NA,wow-t5,dana white serves as president of the ufc.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
324:1,NA,NA,wow-t5,"i have, i like their burgers, fries, and shakes.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
21:3,NA,NA,wow-t5,"cancun is a nice place. there are even ""cruises to nowhere"" or ""nowhere voyages"" where the ship makes 2–3 night round trips without any ports of call.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
837:7,NA,NA,wow-dodeca,"yoga sutras of patanjali date from the first half of the 1st millennium ce, but only gained prominence in the west in the 20th century.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
402:2,NA,NA,wow-reference,"i like progressive rock a ton, i'm a spastic person so i like music that changes it up constantly, you may hear 100 different motifs in a progressive rock song vs a traditional rock song which may have 1 or 2",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
865:6,NA,NA,wow-dinan_et_al,"i am not sure, but i do know that there are a lot of variations of the diet, including eggs and dairy products.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
341:2,NA,NA,wow-reference,"the name comes from an old english meaning ""thor's day."" it was named after the norse god of thunder, thor.",0,0,1,,,-1,-1
434:3,NA,NA,wow-reference,"yes, i vividly remember that he was known for his eclectic work, flamboyant stage presence, extravagant dress and makeup!",0,0,1,,,-1,-1
193:6,NA,NA,wow-t5,"i love crabs too, they are covered with a thick exoskeleton and are armed with a single pair of chelae (claws)",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
63:7,NA,NA,wow-controlled_t5,it was also used to mark heretics in the early christian church.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
365:3,NA,NA,wow-dodeca,it was set in 1757 during the french and indian war.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
257:5,NA,NA,wow-dinan_et_al,"no, i don't but i do know they were originally used as fighting dogs.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
272:4,NA,NA,wow-reference,"well on march 26, 2013, they released their second studio album, ""what you don't see"", which debuted at number 46 on the ""billboard"" 200 chart in the u.s.",0,0,1,,,-1,-1
938:1,NA,NA,wow-dinan_et_al,i'm a bank teller. i'm a bank teller. i've been working for 10 years now. i'm a bank teller.,0,0,0,"No, the response is unclear.",,4,-1
99:9,NA,NA,wow-controlled_t5,"yes, and a person who travels and resides in a foreign country would be regarded as illiterate.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
926:6,NA,NA,wow-reference,he is a man who has been president since 2001. i am not sure of his age.,0,0,1,,,-1,-1
169:5,NA,NA,wow-controlled_t5,scarlett o'hara is the strong-willed daughter of a plantation owner. she's a strong-willed girl.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
217:4,NA,NA,wow-t5,i'm really working on child laundering -- that is a scheme whereby intercountry adoptions are effected by illegal and fraudulent means.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
363:6,NA,NA,wow-dodeca,an electric guitar is a guitar that uses one or more pickups to convert the vibration of its strings into electrical signals.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
724:3,NA,NA,wow-reference,as in put turkey in place of beef or the other way around? i know that the cows legs and neck are the toughest part,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
777:5,NA,NA,wow-reference,generally participants leave developed areas to camp in the fall or spring when its cooler.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
301:4,NA,NA,wow-reference,in some areas a bank teller is known as a cashier or customer representative.,1,0,0,"Yes, I understand it.",,2,0
335:2,NA,NA,wow-reference,"yes, i thought i would never see the light of the day again. as i am under threat of serious physical harm",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
826:4,NA,NA,wow-dinan_et_al,"i am not sure, but i do know a lot about community organizations.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
487:4,NA,NA,wow-controlled_t5,in severe cases people may become unable to leave their homes.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
323:4,NA,NA,wow-dinan_et_al,"they have been selectively bred for various behaviors, sensory capabilities, and physical attributes.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
255:5,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that they're also used for their arms and acousters.",1,0,0,"Yes, I understand it.","No, not fully attributable.",2,2
72:6,NA,NA,wow-dodeca,"i have not watched the winter olympics, but i do know that snowboarding has been around since 1966 alone over half a million snurfers were sold.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
109:7,NA,NA,wow-reference,"i dont think, in principle, the word ""fortepiano"" can designate any piano dating from the invention of the instrument by bartolomeo cristofori around 1700",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
406:6,NA,NA,wow-t5,"yes, christmas day is a public holiday in many of the world's nations, is celebrated religiously by a majority of christians, as well as culturally by many non-christians, and forms an integral part of the holiday season centered around it.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
565:3,NA,NA,wow-controlled_t5,"horses in the subspecies caballus are domesticated, but some domesticated populations live in the wild as feral horses.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
183:4,NA,NA,wow-reference,they ate the greens in salads. that's weird right? now the most commonly eaten part is the taproot,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
871:7,NA,NA,wow-t5,"i don't think i've seen it, i know it's about a group of demons and spirits who are trying to get a hold of a group.",1,0,0,"Yes, I understand it.","No, not fully attributable.",2,2
574:2,NA,NA,wow-controlled_t5,miguel de cervantes was the first novelist of the modern era.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
357:1,NA,NA,wow-t5,"i think it's a shame that they are able to keep stray, lost, abandoned or surrendered animals, mostly dogs and cats, and sometimes sick or wounded wildlife",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
384:3,NA,NA,wow-t5,skateparks have been constructed specifically for use by skateboarders since the 1970s.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
946:1,NA,NA,wow-reference,"you know... really do. for an individual speaker to speak more than one language, it opens the door for so much.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
177:4,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that there are so many different types of spices, herbs, and vegetables.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
313:5,NA,NA,wow-controlled_t5,"well traditional commercial pc and console games are usually funded by a publisher, so it can take several years to get it finished",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
858:6,NA,NA,wow-controlled_t5,traditional macaroni and cheese is a casserole baked in the oven.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
513:7,NA,NA,wow-controlled_t5,"yes, it can. it is important to remember that the effects of color vary between people",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
232:7,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that dogs are uniquely attuned to human behavior.",0,0,1,,,-1,-1
179:2,NA,NA,wow-controlled_t5,yes! pollination is required to set the vanilla fruit,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
472:6,NA,NA,wow-controlled_t5,"in early 2011 he released an extended play called ""no"".",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
961:9,NA,NA,wow-reference,"yes, i caught them myself. it was not difficult to do. hermit crabs have a spirally curved abdomen, which is quite soft.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
701:3,NA,NA,wow-t5,i love the shawshank redemption.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
288:6,NA,NA,wow-t5,well executed vegan diets are regarded as appropriate for all stages of life including infancy and pregnancy.,0,0,1,,,-1,-1
382:5,NA,NA,wow-dodeca,"as of 1994, there were estimated to be 55 million people worldwide, who engaged in alpine skiing.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
804:5,NA,NA,wow-t5,they usually provide various types of treatments for mental disorders,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
843:4,NA,NA,wow-t5,the race is usually held in the month of july.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
218:4,NA,NA,wow-dodeca,"in professional bodybuilding, bodybuilders appear in lineups and perform specified poses",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
941:2,NA,NA,wow-t5,i haven't been to baton rouge but i'm sure it is the capital of louisiana.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
761:2,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that a lot of people sell goods and goods to customers.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
951:8,NA,NA,wow-reference,i think it grew here naturally. it was used by the native americans long before it was used by other europeans.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
884:6,NA,NA,wow-controlled_t5,he is considered the king of latin pop.,0,0,1,,,-1,-1
905:7,NA,NA,wow-reference,"i think they had 4 or 6 im not sure, the band was ranked 57th by ""rolling stone"" magazine",1,0,0,"Yes, I understand it.","No, not fully attributable.",2,2
322:3,NA,NA,wow-controlled_t5,"well kentucky is known for horse racing, bourbon distilleries, moonshine, coal, automobile manufacturing, tobacco, bluegrass music, college basketball, and kentucky fried chicken",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
846:3,NA,NA,wow-dodeca,i love the beatles! they were an english rock band formed in liverpool in 1960.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
704:7,NA,NA,wow-dinan_et_al,it can be done in fresh or salt water.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
310:4,NA,NA,wow-dinan_et_al,atlanta is the capital of the state's capital.,0,0,0,"No, the response is unclear.",,4,-1
205:7,NA,NA,wow-dodeca,medical imaging seeks to reveal internal structures hidden by the skin and bones,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
518:7,NA,NA,wow-t5,"a backpack, a compass, a camera, a flashlight, a good flashlight and a lot of gear",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
267:4,NA,NA,wow-dodeca,vermont is the second smallest by population and the sixth smallest by area of the 50 u. s. states.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
796:6,NA,NA,wow-dodeca,"a fictionalized account of the sinking of the rms ""titanic"", it stars leonardo dicaprio and kate winslet",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
23:6,NA,NA,wow-t5,"nintendo is one of the world's largest video game companies by market capitalization, creating some of the best-known and top-selling video game franchises, such as ""mario"", ""the legend of zelda"", and ""pokémon""",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
663:6,NA,NA,wow-reference,"yes, they live in all four provinces of pakistan, but have also gone all over the world.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
964:7,NA,NA,wow-dodeca,"romaine is a common salad green, and is the usual lett__unk__ used in caesar salad.",0,0,1,,,-1,-1
546:6,NA,NA,wow-dinan_et_al,finance deals with the capital of the state capital of the state.,0,0,0,"No, the response is unclear.",,5,-1
254:5,NA,NA,wow-reference,"i.t. it has implications for workforce development, national security concerns and immigration policy",0,0,1,,,-1,-1
767:7,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that they have more than 35 million years ago.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
234:4,NA,NA,wow-reference,"they can provide some companionship to people who can't socialize much, like the elderly, or people with bad social anxiety.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
